id	name	contact	address	city	postal_code	country	id	customer_id	employee_id	date	shipper_id	id	order_id	product_id	quantity	id	name	supplier_id	category_id	unit	price	employee_id	last_name	first_name	birthdate	photo	notes	id	name	phone	id	name	contact	address	city	postal_code	country	phone	id	name	description
51	Mere Paillarde	Jean Fresniere	43 rue St. Laurent	Montreal	H1J 1C3	Canada	10439	51	6	1997-02-07	3	508	10439	74	30	74	Longlife Tofu	4	7	5 kg pkg.	10	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	3	Federal Shipping	(503) 555-9931	4	Tokyo Traders	Yoshi Nagase	9-8 Sekimai Musashino-shi	Tokyo	100	Japan	(03) 3555-5011	7	Produce	Dried fruit and bean curd
51	Mere Paillarde	Jean Fresniere	43 rue St. Laurent	Montreal	H1J 1C3	Canada	10424	51	7	1997-01-23	2	473	10424	68	30	68	Scottish Longbreads	8	3	10 boxes x 8 pieces	12.5	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	2	United Package	(503) 555-3199	8	Specialty Biscuits, Ltd.	Peter Wilson	29 Kings Way	Manchester	M14 GSD	UK	(161) 555-4448	3	Confections	Desserts, candies, and sweet breads
51	Mere Paillarde	Jean Fresniere	43 rue St. Laurent	Montreal	H1J 1C3	Canada	10439	51	6	1997-02-07	3	507	10439	64	6	64	Wimmers gute Semmelknodel	12	5	20 bags x 4 pieces	33.25	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	3	Federal Shipping	(503) 555-9931	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	5	Grains/Cereals	Breads, crackers, pasta, and cereal
51	Mere Paillarde	Jean Fresniere	43 rue St. Laurent	Montreal	H1J 1C3	Canada	10424	51	7	1997-01-23	2	472	10424	38	49	38	Cote de Blaye	18	1	12 - 75 cl bottles	263.5	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	2	United Package	(503) 555-3199	18	Aux joyeux ecclesiastiques	Guylene Nodier	203, Rue des Francs-Bourgeois	Paris	75004	France	(1) 03.83.00.68	1	Beverages	Soft drinks, coffees, teas, beers, and ales
51	Mere Paillarde	Jean Fresniere	43 rue St. Laurent	Montreal	H1J 1C3	Canada	10424	51	7	1997-01-23	2	471	10424	35	60	35	Steeleye Stout	16	1	24 - 12 oz bottles	18	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	2	United Package	(503) 555-3199	16	Bigfoot Breweries	Cheryl Saylor	3400 - 8th Avenue Suite 210	Bend	97101	USA	(503) 555-9931	1	Beverages	Soft drinks, coffees, teas, beers, and ales
51	Mere Paillarde	Jean Fresniere	43 rue St. Laurent	Montreal	H1J 1C3	Canada	10439	51	6	1997-02-07	3	506	10439	16	16	16	Pavlova	7	3	32 - 500 g boxes	17.45	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	3	Federal Shipping	(503) 555-9931	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	3	Confections	Desserts, candies, and sweet breads
51	Mere Paillarde	Jean Fresniere	43 rue St. Laurent	Montreal	H1J 1C3	Canada	10439	51	6	1997-02-07	3	505	10439	12	15	12	Queso Manchego La Pastora	5	4	10 - 500 g pkgs.	38	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	3	Federal Shipping	(503) 555-9931	5	Cooperativa de Quesos Las Cabras	Antonio del Valle Saavedra	Calle del Rosal 4	Oviedo	33007	Spain	(98) 598 76 54	4	Dairy Products	Cheeses
55	Old World Delicatessen	Rene Phillips	2743 Bering St.	Anchorage	99508	USA	10260	55	4	1996-07-19	1	35	10260	41	16	41	Jacks New England Clam Chowder	19	8	12 - 12 oz cans	9.65	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	19	New England Seafood Cannery	Robb Merchant	Order Processing Dept. 2100 Paul Revere Blvd.	Boston	02134	USA	(617) 555-3267	8	Seafood	Seaweed and fish
55	Old World Delicatessen	Rene Phillips	2743 Bering St.	Anchorage	99508	USA	10338	55	4	1996-10-25	3	243	10338	30	15	30	Nord-Ost Matjeshering	13	8	10 - 200 g glasses	25.89	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	13	Nord-Ost-Fisch Handelsgesellschaft mbH	Sven Petersen	Frahmredder 112a	Cuxhaven	27478	Germany	(04721) 8713	8	Seafood	Seaweed and fish
55	Old World Delicatessen	Rene Phillips	2743 Bering St.	Anchorage	99508	USA	10338	55	4	1996-10-25	3	242	10338	17	20	17	Alice Mutton	7	6	20 - 1 kg tins	39	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	6	Meat/Poultry	Prepared meats
55	Old World Delicatessen	Rene Phillips	2743 Bering St.	Anchorage	99508	USA	10305	55	8	1996-09-13	3	154	10305	18	25	18	Carnarvon Tigers	7	8	16 kg pkg.	62.5	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	8	Seafood	Seaweed and fish
55	Old World Delicatessen	Rene Phillips	2743 Bering St.	Anchorage	99508	USA	10260	55	4	1996-07-19	1	38	10260	70	21	70	Outback Lager	7	1	24 - 355 ml bottles	15	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	1	Beverages	Soft drinks, coffees, teas, beers, and ales
55	Old World Delicatessen	Rene Phillips	2743 Bering St.	Anchorage	99508	USA	10260	55	4	1996-07-19	1	37	10260	62	15	62	Tarte au sucre	29	3	48 pies	49.3	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	29	Forets derables	Chantal Goulet	148 rue Chasseur	Ste-Hyacinthe	J2S 7S8	Canada	(514) 555-2955	3	Confections	Desserts, candies, and sweet breads
55	Old World Delicatessen	Rene Phillips	2743 Bering St.	Anchorage	99508	USA	10260	55	4	1996-07-19	1	36	10260	57	50	57	Ravioli Angelo	26	5	24 - 250 g pkgs.	19.5	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	26	Pasta Buttini s.r.l.	Giovanni Giudici	Via dei Gelsomini, 153	Salerno	84100	Italy	(089) 6547665	5	Grains/Cereals	Breads, crackers, pasta, and cereal
55	Old World Delicatessen	Rene Phillips	2743 Bering St.	Anchorage	99508	USA	10305	55	8	1996-09-13	3	156	10305	39	30	39	Chartreuse verte	18	1	750 cc per bottle	18	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	18	Aux joyeux ecclesiastiques	Guylene Nodier	203, Rue des Francs-Bourgeois	Paris	75004	France	(1) 03.83.00.68	1	Beverages	Soft drinks, coffees, teas, beers, and ales
55	Old World Delicatessen	Rene Phillips	2743 Bering St.	Anchorage	99508	USA	10305	55	8	1996-09-13	3	155	10305	29	25	29	Thuringer Rostbratwurst	12	6	50 bags x 30 sausgs.	123.79	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	6	Meat/Poultry	Prepared meats
58	Pericles Comidas clasicas	Guillermo Fernandez	Calle Dr. Jorge Cash 321	Mexico D.F.	05033	Mexico	10322	58	7	1996-10-04	3	193	10322	52	20	52	Filo Mix	24	5	16 - 2 kg boxes	7	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	3	Federal Shipping	(503) 555-9931	24	Gday, Mate	Wendy Mackenzie	170 Prince Edward Parade Hunters Hill	Sydney	2042	Australia	(02) 555-5914	5	Grains/Cereals	Breads, crackers, pasta, and cereal
58	Pericles Comidas clasicas	Guillermo Fernandez	Calle Dr. Jorge Cash 321	Mexico D.F.	05033	Mexico	10354	58	8	1996-11-14	3	284	10354	29	4	29	Thuringer Rostbratwurst	12	6	50 bags x 30 sausgs.	123.79	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	6	Meat/Poultry	Prepared meats
58	Pericles Comidas clasicas	Guillermo Fernandez	Calle Dr. Jorge Cash 321	Mexico D.F.	05033	Mexico	10354	58	8	1996-11-14	3	283	10354	1	12	1	Chais	1	1	10 boxes x 20 bags	18	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	1	Exotic Liquid	Charlotte Cooper	49 Gilbert St.	Londona	EC1 4SD	UK	(171) 555-2222	1	Beverages	Soft drinks, coffees, teas, beers, and ales
59	Piccolo und mehr	Georg Pipps	Geislweg 14	Salzburg	5020	Austria	10427	59	4	1997-01-27	2	478	10427	14	35	14	Tofu	6	7	40 - 100 g pkgs.	23.25	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	6	Mayumis	Mayumi Ohno	92 Setsuko Chuo-ku	Osaka	545	Japan	(06) 431-7877	7	Produce	Dried fruit and bean curd
59	Piccolo und mehr	Georg Pipps	Geislweg 14	Salzburg	5020	Austria	10353	59	7	1996-11-13	3	282	10353	38	50	38	Cote de Blaye	18	1	12 - 75 cl bottles	263.5	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	3	Federal Shipping	(503) 555-9931	18	Aux joyeux ecclesiastiques	Guylene Nodier	203, Rue des Francs-Bourgeois	Paris	75004	France	(1) 03.83.00.68	1	Beverages	Soft drinks, coffees, teas, beers, and ales
59	Piccolo und mehr	Georg Pipps	Geislweg 14	Salzburg	5020	Austria	10353	59	7	1996-11-13	3	281	10353	11	12	11	Queso Cabrales	5	4	1 kg pkg.	21	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	3	Federal Shipping	(503) 555-9931	5	Cooperativa de Quesos Las Cabras	Antonio del Valle Saavedra	Calle del Rosal 4	Oviedo	33007	Spain	(98) 598 76 54	4	Dairy Products	Cheeses
60	Princesa Isabel Vinhoss	Isabel de Castro	Estrada da saude n. 58	Lisboa	1756	Portugal	10397	60	5	1996-12-27	1	399	10397	51	18	51	Manjimup Dried Apples	24	7	50 - 300 g pkgs.	53	5	Buchanan	Steven	1955-03-04	EmpID5.pic	Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.	1	Speedy Express	(503) 555-9831	24	Gday, Mate	Wendy Mackenzie	170 Prince Edward Parade Hunters Hill	Sydney	2042	Australia	(02) 555-5914	7	Produce	Dried fruit and bean curd
60	Princesa Isabel Vinhoss	Isabel de Castro	Estrada da saude n. 58	Lisboa	1756	Portugal	10397	60	5	1996-12-27	1	398	10397	21	10	21	Sir Rodneys Scones	8	3	24 pkgs. x 4 pieces	10	5	Buchanan	Steven	1955-03-04	EmpID5.pic	Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.	1	Speedy Express	(503) 555-9831	8	Specialty Biscuits, Ltd.	Peter Wilson	29 Kings Way	Manchester	M14 GSD	UK	(161) 555-4448	3	Confections	Desserts, candies, and sweet breads
60	Princesa Isabel Vinhoss	Isabel de Castro	Estrada da saude n. 58	Lisboa	1756	Portugal	10336	60	7	1996-10-23	2	236	10336	4	18	4	Chef Antons Cajun Seasoning	2	2	48 - 6 oz jars	22	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	2	United Package	(503) 555-3199	2	New Orleans Cajun Delights	Shelley Burke	P.O. Box 78934	New Orleans	70117	USA	(100) 555-4822	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
61	Que Delicia	Bernardo Batista	Rua da Panificadora, 12	Rio de Janeiro	02389-673	Brazil	10291	61	6	1996-08-27	2	118	10291	51	2	51	Manjimup Dried Apples	24	7	50 - 300 g pkgs.	53	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	2	United Package	(503) 555-3199	24	Gday, Mate	Wendy Mackenzie	170 Prince Edward Parade Hunters Hill	Sydney	2042	Australia	(02) 555-5914	7	Produce	Dried fruit and bean curd
61	Que Delicia	Bernardo Batista	Rua da Panificadora, 12	Rio de Janeiro	02389-673	Brazil	10291	61	6	1996-08-27	2	116	10291	13	20	13	Konbu	6	8	2 kg box	6	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	2	United Package	(503) 555-3199	6	Mayumis	Mayumi Ohno	92 Setsuko Chuo-ku	Osaka	545	Japan	(06) 431-7877	8	Seafood	Seaweed and fish
61	Que Delicia	Bernardo Batista	Rua da Panificadora, 12	Rio de Janeiro	02389-673	Brazil	10421	61	8	1997-01-21	1	467	10421	77	10	77	Original Frankfurter grune Sosse	12	2	12 boxes	13	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	1	Speedy Express	(503) 555-9831	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
61	Que Delicia	Bernardo Batista	Rua da Panificadora, 12	Rio de Janeiro	02389-673	Brazil	10421	61	8	1997-01-21	1	466	10421	53	15	53	Perth Pasties	24	6	48 pieces	32.8	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	1	Speedy Express	(503) 555-9831	24	Gday, Mate	Wendy Mackenzie	170 Prince Edward Parade Hunters Hill	Sydney	2042	Australia	(02) 555-5914	6	Meat/Poultry	Prepared meats
61	Que Delicia	Bernardo Batista	Rua da Panificadora, 12	Rio de Janeiro	02389-673	Brazil	10291	61	6	1996-08-27	2	117	10291	44	24	44	Gula Malacca	20	2	20 - 2 kg bags	19.45	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	2	United Package	(503) 555-3199	20	Leka Trading	Chandra Leka	471 Serangoon Loop, Suite #402	Singapore	0512	Singapore	555-8787	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
61	Que Delicia	Bernardo Batista	Rua da Panificadora, 12	Rio de Janeiro	02389-673	Brazil	10261	61	4	1996-07-19	2	40	10261	35	20	35	Steeleye Stout	16	1	24 - 12 oz bottles	18	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	16	Bigfoot Breweries	Cheryl Saylor	3400 - 8th Avenue Suite 210	Bend	97101	USA	(503) 555-9931	1	Beverages	Soft drinks, coffees, teas, beers, and ales
61	Que Delicia	Bernardo Batista	Rua da Panificadora, 12	Rio de Janeiro	02389-673	Brazil	10421	61	8	1997-01-21	1	465	10421	26	30	26	Gumbar Gummibarchen	11	3	100 - 250 g bags	31.23	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	1	Speedy Express	(503) 555-9831	11	Heli Susswaren GmbH and Co. KG	Petra Winkler	Tiergartenstrasse 5	Berlin	10785	Germany	(010) 9984510	3	Confections	Desserts, candies, and sweet breads
61	Que Delicia	Bernardo Batista	Rua da Panificadora, 12	Rio de Janeiro	02389-673	Brazil	10261	61	4	1996-07-19	2	39	10261	21	20	21	Sir Rodneys Scones	8	3	24 pkgs. x 4 pieces	10	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	8	Specialty Biscuits, Ltd.	Peter Wilson	29 Kings Way	Manchester	M14 GSD	UK	(161) 555-4448	3	Confections	Desserts, candies, and sweet breads
61	Que Delicia	Bernardo Batista	Rua da Panificadora, 12	Rio de Janeiro	02389-673	Brazil	10421	61	8	1997-01-21	1	464	10421	19	4	19	Teatime Chocolate Biscuits	8	3	10 boxes x 12 pieces	9.2	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	1	Speedy Express	(503) 555-9831	8	Specialty Biscuits, Ltd.	Peter Wilson	29 Kings Way	Manchester	M14 GSD	UK	(161) 555-4448	3	Confections	Desserts, candies, and sweet breads
62	Queen Cozinha	Lucia Carvalho	Alameda dos Canarios, 891	Sao Paulo	05487-020	Brazil	10406	62	7	1997-01-07	1	425	10406	40	2	40	Boston Crab Meat	19	8	24 - 4 oz tins	18.4	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	1	Speedy Express	(503) 555-9831	19	New England Seafood Cannery	Robb Merchant	Order Processing Dept. 2100 Paul Revere Blvd.	Boston	02134	USA	(617) 555-3267	8	Seafood	Seaweed and fish
62	Queen Cozinha	Lucia Carvalho	Alameda dos Canarios, 891	Sao Paulo	05487-020	Brazil	10406	62	7	1997-01-07	1	424	10406	36	5	36	Inlagd Sill	17	8	24 - 250 g jars	19	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	1	Speedy Express	(503) 555-9831	17	Svensk Sjofoda AB	Michael Bjorn	Brovallavagen 231	Stockholm	S-123 45	Sweden	08-123 45 67	8	Seafood	Seaweed and fish
62	Queen Cozinha	Lucia Carvalho	Alameda dos Canarios, 891	Sao Paulo	05487-020	Brazil	10406	62	7	1997-01-07	1	423	10406	28	42	28	Rossle Sauerkraut	12	7	25 - 825 g cans	45.6	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	1	Speedy Express	(503) 555-9831	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	7	Produce	Dried fruit and bean curd
62	Queen Cozinha	Lucia Carvalho	Alameda dos Canarios, 891	Sao Paulo	05487-020	Brazil	10372	62	5	1996-12-04	2	334	10372	72	42	72	Mozzarella di Giovanni	14	4	24 - 200 g pkgs.	34.8	5	Buchanan	Steven	1955-03-04	EmpID5.pic	Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.	2	United Package	(503) 555-3199	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
62	Queen Cozinha	Lucia Carvalho	Alameda dos Canarios, 891	Sao Paulo	05487-020	Brazil	10372	62	5	1996-12-04	2	333	10372	60	70	60	Camembert Pierrot	28	4	15 - 300 g rounds	34	5	Buchanan	Steven	1955-03-04	EmpID5.pic	Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.	2	United Package	(503) 555-3199	28	Gai paturage	Eliane Noz	Bat. B 3, rue des Alpes	Annecy	74000	France	38.76.98.06	4	Dairy Products	Cheeses
62	Queen Cozinha	Lucia Carvalho	Alameda dos Canarios, 891	Sao Paulo	05487-020	Brazil	10372	62	5	1996-12-04	2	332	10372	38	40	38	Cote de Blaye	18	1	12 - 75 cl bottles	263.5	5	Buchanan	Steven	1955-03-04	EmpID5.pic	Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.	2	United Package	(503) 555-3199	18	Aux joyeux ecclesiastiques	Guylene Nodier	203, Rue des Francs-Bourgeois	Paris	75004	France	(1) 03.83.00.68	1	Beverages	Soft drinks, coffees, teas, beers, and ales
62	Queen Cozinha	Lucia Carvalho	Alameda dos Canarios, 891	Sao Paulo	05487-020	Brazil	10406	62	7	1997-01-07	1	422	10406	21	30	21	Sir Rodneys Scones	8	3	24 pkgs. x 4 pieces	10	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	1	Speedy Express	(503) 555-9831	8	Specialty Biscuits, Ltd.	Peter Wilson	29 Kings Way	Manchester	M14 GSD	UK	(161) 555-4448	3	Confections	Desserts, candies, and sweet breads
62	Queen Cozinha	Lucia Carvalho	Alameda dos Canarios, 891	Sao Paulo	05487-020	Brazil	10372	62	5	1996-12-04	2	331	10372	20	12	20	Sir Rodneys Marmalade	8	3	30 gift boxes	81	5	Buchanan	Steven	1955-03-04	EmpID5.pic	Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.	2	United Package	(503) 555-3199	8	Specialty Biscuits, Ltd.	Peter Wilson	29 Kings Way	Manchester	M14 GSD	UK	(161) 555-4448	3	Confections	Desserts, candies, and sweet breads
62	Queen Cozinha	Lucia Carvalho	Alameda dos Canarios, 891	Sao Paulo	05487-020	Brazil	10406	62	7	1997-01-07	1	421	10406	1	10	1	Chais	1	1	10 boxes x 20 bags	18	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	1	Speedy Express	(503) 555-9831	1	Exotic Liquid	Charlotte Cooper	49 Gilbert St.	Londona	EC1 4SD	UK	(171) 555-2222	1	Beverages	Soft drinks, coffees, teas, beers, and ales
63	QUICK-Stop	Horst Kloss	Taucherstrasse 10	Cunewalde	01307	Germany	10418	63	4	1997-01-17	1	457	10418	74	15	74	Longlife Tofu	4	7	5 kg pkg.	10	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	4	Tokyo Traders	Yoshi Nagase	9-8 Sekimai Musashino-shi	Tokyo	100	Japan	(03) 3555-5011	7	Produce	Dried fruit and bean curd
63	QUICK-Stop	Horst Kloss	Taucherstrasse 10	Cunewalde	01307	Germany	10286	63	8	1996-08-21	3	104	10286	62	40	62	Tarte au sucre	29	3	48 pies	49.3	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	29	Forets derables	Chantal Goulet	148 rue Chasseur	Ste-Hyacinthe	J2S 7S8	Canada	(514) 555-2955	3	Confections	Desserts, candies, and sweet breads
